source_id,market_scope,source_name,operator,source_url,trust_tier,default_output,promotable_status,best_for,refresh_cadence,access_boundary,acceptance_rule,downgrade_rule,status,last_reviewed,notes
alt_ambest,global,AM Best,AM Best,https://www.ambest.com/,A,event_candidates,verified_source,保险评级;行业数据;保险公司财务,quarterly,付费订阅制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:global:general
alt_hrf,global,HFR (Hedge Fund Research),HFR,https://www.hfr.com/,A,market_source_result,verified_source,对冲基金指数;策略数据;行业报告,monthly,付费订阅制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=24h; family=price_proxy; collection=reference_metadata; cross_validation_group=market_data:global:general
alt_eurekahedge,global,Eurekahedge,Eurekahedge,https://www.eurekahedge.com/,A,market_source_result,verified_source,对冲基金数据;亚洲对冲基金;策略指数,monthly,付费订阅制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=24h; family=price_proxy; collection=reference_metadata; cross_validation_group=market_data:global:general
alt_barclayhedge,global,BarclayHedge,BarclayHedge,https://www.barclayhedge.com/,A,market_source_result,verified_source,对冲基金指数;CTA数据;另类投资,monthly,付费订阅制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=24h; family=price_proxy; collection=reference_metadata; cross_validation_group=market_data:global:general
alt_ficc,global,FICC (Fixed Income Clearing Corporation),DTCC,https://www.dtcc.com/clearing-services/ficc,S,market_source_result,verified_source,固定收益清算;国债;MBS;回购,daily,公开网页；无频率限制,official_source_directly_citable,never_downgrade,active,2026-06-29,; activated_from_reserved; signal_type=reference; half_life=168h; family=research; collection=reference_metadata
alt_nscc,global,NSCC (National Securities Clearing Corporation),DTCC,https://www.dtcc.com/clearing-services/nscc,S,market_source_result,verified_source,股票清算;结算;CCP风险,daily,公开网页；无频率限制,official_source_directly_citable,never_downgrade,active,2026-06-29,[URL_CHECK_FAILED]; [URL_FAILED_HTTP_404]; activated_from_reserved; signal_type=reference; half_life=168h; family=research; collection=reference_metadata
alt_inrev,global,INREV (European Real Estate),INREV,https://www.inrev.org/,A,market_source_result,verified_source,欧洲非上市房地产基金数据;指数;ESG,quarterly,付费订阅制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=24h; family=price_proxy; collection=reference_metadata; cross_validation_group=market_data:global:general
alt_prea,global,PREA (Pension Real Estate Association),PREA,https://www.prea.org/,A,market_source_result,verified_source,机构房地产投资数据;REIT;私募地产,quarterly,付费订阅制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:global:general
alt_stepstone,global,StepStone Group,StepStone Group,https://www.stepstonegroup.com/,A,event_candidates,verified_source,另类资产管理;PE;VC;不动产;基建;私募债,quarterly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
alt_ardian,global,Ardian,Ardian,https://www.ardian.com/,A,event_candidates,verified_source,全球最大私募市场投资公司之一;二级市场;基建,quarterly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
alt_blackstone_public,global,Blackstone Public Insights,Blackstone,https://www.blackstone.com/,A,event_candidates,verified_source,另类资产管理;房地产;PE;信贷;对冲基金方案,quarterly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
carbon_eu_ets,eu,EU ETS,European Commission,https://climate.ec.europa.eu/eu-action/eu-emissions-trading-system-eu-ets_en,S,market_source_result,verified_source,欧盟碳交易;碳价;配额;拍卖数据,daily,公开网页；无频率限制,official_source_directly_citable,never_downgrade,active,2026-06-27,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:eu:general
carbon_uk_ets,uk,UK ETS,UK Government,https://www.gov.uk/government/collections/uk-emissions-trading-scheme,S,market_source_result,verified_source,英国碳交易;碳价;配额,daily,公开网页；无频率限制,official_source_directly_citable,never_downgrade,active,2026-06-27,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:uk:general
carbon_cn_ets,cn,中国碳排放权交易,生态环境部,https://www.cneeex.com/,A,market_source_result,verified_source,中国碳市场;碳价;CCER;配额交易,daily,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=24h; family=price_proxy; collection=scheduled_api; cross_validation_group=market_data:cn:general
carbon_carb,us,CARB (加州空气资源委员会),California Air Resources Board,https://ww2.arb.ca.gov/,S,market_source_result,verified_source,加州碳交易;LCFS;ZEV;空气质量,quarterly,公开网页；无频率限制,official_source_directly_citable,never_downgrade,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
carbon_rggi,us,RGGI (区域温室气体倡议),RGGI Inc.,https://www.rggi.org/,A,market_source_result,verified_source,美国东部碳交易;碳价;配额拍卖,quarterly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=24h; family=price_proxy; collection=reference_metadata; cross_validation_group=market_data:us:general
carbon_verra,global,Verra (VCS),Verra,https://verra.org/,A,event_candidates,verified_source,自愿碳市场;VCS标准;项目注册;碳信用,monthly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
carbon_gold_standard,global,Gold Standard,Gold Standard,https://www.goldstandard.org/,A,event_candidates,verified_source,自愿碳市场;碳信用;SDG认证,monthly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
carbon_acr,global,ACR (American Carbon Registry),Winrock International,https://americancarbonregistry.org/,A,event_candidates,verified_source,自愿碳市场;碳信用注册;方法学,monthly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
carbon_unfccc,global,UNFCCC,United Nations,https://unfccc.int/,S,event_candidates,verified_source,气候变化公约;COP;NDC;巴黎协定,quarterly,公开网页；无频率限制,official_source_directly_citable,never_downgrade,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
carbon_sbti,global,SBTi (Science Based Targets initiative),CDP/UNGC/WRI/WWF,https://sciencebasedtargets.org/,A,event_candidates,verified_source,企业科学碳目标;净零认证;目标验证,quarterly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
carbon_bnef,global,BloombergNEF (Carbon),Bloomberg,https://about.bnef.com/,A,market_source_result,verified_source,碳市场分析;碳价预测;清洁能源投资,quarterly,付费订阅制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=24h; family=price_proxy; collection=reference_metadata; cross_validation_group=market_data:global:general
carbon_ember,global,Ember,Ember,https://ember-energy.org/,A,event_candidates,verified_source,全球电力数据;清洁能源转型;碳排放,monthly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:global:general
carbon_carbon_brief,global,Carbon Brief,Carbon Brief,https://www.carbonbrief.org/,B,event_candidates,candidate_hint,气候科学;能源政策;碳排分析;媒体,daily,公开网页；无频率限制,cross_validation_required,three_consecutive_failures,active,2026-06-27,signal_type=policy; half_life=720h; family=announcement; collection=scheduled_api
carbon_iea_energy_review,global,IEA Global Energy Review,IEA,https://www.iea.org/reports/global-energy-review,A,event_candidates,verified_source,全球能源和碳排放;分国家分燃料,annual,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
carbon_tpi,global,Transition Pathway Initiative,LSE Grantham Institute,https://www.transitionpathwayinitiative.org/,A,event_candidates,verified_source,企业气候转型评估;管理质量;碳绩效,annual,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=reference; half_life=720h; family=research; collection=reference_metadata
carbon_global_carbon_project,global,Global Carbon Project,Future Earth,https://www.globalcarbonproject.org/,A,market_source_result,verified_source,全球碳预算;碳排数据;碳循环研究,quarterly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=market_data; half_life=168h; family=research; collection=reference_metadata; cross_validation_group=market_data:global:general
carbon_climate_action_tracker,global,Climate Action Tracker,Climate Analytics/NewClimate Institute,https://climateactiontracker.org/,A,event_candidates,verified_source,国家气候行动评估;NDC评级;政策分析,quarterly,公开网页；无频率限制,structured_source_with_verification,stale_data_90d,active,2026-06-27,signal_type=policy; half_life=720h; family=announcement; collection=reference_metadata
